dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
gsm8k,gsm8k,,1209,,1.0,1.0,1.0,0.0,0.0,True,True,True,204,330,246,237,eos,eos,eos,False,False,False,313,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1210,,1.0,1.0,1.0,0.0,0.0,True,True,True,99,177,147,156,eos,eos,eos,False,False,False,127,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1211,,0.0,1.0,1.0,0.0,1.0,False,True,True,82,163,180,160,eos,eos,eos,False,False,False,114,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1212,,1.0,1.0,1.0,0.0,0.0,True,True,True,105,201,247,214,eos,eos,eos,False,False,False,191,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1213,,1.0,0.0,0.0,0.0,-1.0,True,False,False,108,295,307,258,eos,eos,eos,False,False,False,238,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1214,,1.0,1.0,1.0,0.0,0.0,True,True,True,82,210,153,171,eos,eos,eos,False,False,False,125,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1215,,0.0,0.0,0.0,0.0,0.0,False,False,False,148,459,2048,2048,eos,length,length,False,True,True,2068,128,16,16,8912896,557056,6291456,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1216,,1.0,1.0,1.0,0.0,0.0,True,True,True,134,322,294,237,eos,eos,eos,False,False,False,243,128,1,1,1048576,65536,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1217,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,115,337,368,393,eos,eos,eos,False,False,False,380,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1218,,0.0,1.0,0.0,-1.0,0.0,False,True,False,143,211,175,2048,eos,eos,length,False,False,True,2063,128,16,16,8912896,557056,6291456,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1219,,1.0,1.0,1.0,0.0,0.0,True,True,True,82,180,163,163,eos,eos,eos,False,False,False,117,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1220,,1.0,1.0,1.0,0.0,0.0,True,True,True,86,242,244,207,eos,eos,eos,False,False,False,165,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1221,,0.0,0.0,0.0,0.0,0.0,False,False,False,114,234,224,188,eos,eos,eos,False,False,False,174,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1222,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,147,107,141,eos,eos,eos,False,False,False,100,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1223,,1.0,1.0,1.0,0.0,0.0,True,True,True,91,211,211,200,eos,eos,eos,False,False,False,163,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1224,,1.0,1.0,1.0,0.0,0.0,True,True,True,79,114,115,133,eos,eos,eos,False,False,False,84,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1225,,1.0,1.0,1.0,0.0,0.0,True,True,True,91,212,207,241,eos,eos,eos,False,False,False,204,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1226,,1.0,1.0,1.0,0.0,0.0,True,True,True,108,265,310,275,eos,eos,eos,False,False,False,255,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1227,,0.0,1.0,1.0,0.0,1.0,False,True,True,97,290,244,198,eos,eos,eos,False,False,False,167,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1228,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,77,89,90,140,eos,eos,eos,False,False,False,89,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1229,,1.0,1.0,1.0,0.0,0.0,True,True,True,85,192,217,192,eos,eos,eos,False,False,False,149,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1230,,1.0,1.0,1.0,0.0,0.0,True,True,True,138,204,231,239,eos,eos,eos,False,False,False,249,128,1,1,1048576,65536,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1231,,1.0,0.0,1.0,1.0,0.0,True,False,True,86,198,193,179,eos,eos,eos,False,False,False,137,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1232,,1.0,1.0,1.0,0.0,0.0,True,True,True,89,172,216,166,eos,eos,eos,False,False,False,127,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1233,,1.0,1.0,1.0,0.0,0.0,True,True,True,94,280,244,235,eos,eos,eos,False,False,False,201,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1234,,1.0,1.0,1.0,0.0,0.0,True,True,True,77,153,155,184,eos,eos,eos,False,False,False,133,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1235,,1.0,0.0,0.0,0.0,-1.0,True,False,False,105,249,275,274,eos,eos,eos,False,False,False,251,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1236,,1.0,1.0,1.0,0.0,0.0,True,True,True,107,228,191,224,eos,eos,eos,False,False,False,203,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1237,,1.0,1.0,1.0,0.0,0.0,True,True,True,81,152,131,138,eos,eos,eos,False,False,False,91,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1238,,1.0,1.0,1.0,0.0,0.0,True,True,True,106,255,233,288,eos,eos,eos,False,False,False,266,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1239,,1.0,1.0,1.0,0.0,0.0,True,True,True,97,290,282,268,eos,eos,eos,False,False,False,237,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1240,,1.0,0.0,1.0,1.0,0.0,True,False,True,119,268,295,261,eos,eos,eos,False,False,False,252,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1241,,0.0,1.0,0.0,-1.0,0.0,False,True,False,76,233,265,223,eos,eos,eos,False,False,False,171,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1242,,1.0,1.0,1.0,0.0,0.0,True,True,True,94,210,171,161,eos,eos,eos,False,False,False,127,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1243,,1.0,1.0,1.0,0.0,0.0,True,True,True,95,200,154,165,eos,eos,eos,False,False,False,132,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1244,,0.0,0.0,0.0,0.0,0.0,False,False,False,125,434,297,266,eos,eos,eos,False,False,False,263,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1245,,1.0,1.0,1.0,0.0,0.0,True,True,True,102,326,244,277,eos,eos,eos,False,False,False,251,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1246,,1.0,1.0,1.0,0.0,0.0,True,True,True,88,173,140,186,eos,eos,eos,False,False,False,146,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1247,,1.0,0.0,1.0,1.0,0.0,True,False,True,131,158,258,175,eos,eos,eos,False,False,False,178,128,1,1,1048576,65536,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1248,,0.0,0.0,0.0,0.0,0.0,False,False,False,151,153,2048,261,eos,length,eos,False,True,False,284,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1249,,0.0,0.0,0.0,0.0,0.0,False,False,False,153,300,2048,234,eos,length,eos,False,True,False,259,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1250,,1.0,1.0,1.0,0.0,0.0,True,True,True,86,131,115,122,eos,eos,eos,False,False,False,80,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1251,,1.0,1.0,1.0,0.0,0.0,True,True,True,115,256,259,197,eos,eos,eos,False,False,False,184,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1252,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,174,212,175,eos,eos,eos,False,False,False,134,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1253,,0.0,0.0,0.0,0.0,0.0,False,False,False,83,149,165,153,eos,eos,eos,False,False,False,108,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1254,,0.0,0.0,0.0,0.0,0.0,False,False,False,133,247,261,257,eos,eos,eos,False,False,False,262,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1255,,1.0,1.0,1.0,0.0,0.0,True,True,True,110,227,318,339,eos,eos,eos,False,False,False,321,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1256,,1.0,1.0,1.0,0.0,0.0,True,True,True,143,340,252,168,eos,eos,eos,False,False,False,183,128,1,1,1048576,65536,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1257,,1.0,1.0,1.0,0.0,0.0,True,True,True,93,190,216,211,eos,eos,eos,False,False,False,176,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1258,,1.0,0.0,0.0,0.0,-1.0,True,False,False,81,269,2048,336,eos,length,eos,False,True,False,289,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1259,,1.0,1.0,1.0,0.0,0.0,True,True,True,81,257,243,214,eos,eos,eos,False,False,False,167,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1260,,1.0,1.0,1.0,0.0,0.0,True,True,True,122,172,165,171,eos,eos,eos,False,False,False,165,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1261,,0.0,0.0,0.0,0.0,0.0,False,False,False,118,166,196,196,eos,eos,eos,False,False,False,186,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1262,,0.0,0.0,0.0,0.0,0.0,False,False,False,104,195,278,222,eos,eos,eos,False,False,False,198,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1263,,1.0,0.0,0.0,0.0,-1.0,True,False,False,150,217,260,234,eos,eos,eos,False,False,False,256,128,1,1,1048576,65536,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1264,,1.0,0.0,1.0,1.0,0.0,True,False,True,171,259,408,388,eos,eos,eos,False,False,False,431,128,3,3,2097152,131072,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1265,,0.0,1.0,1.0,0.0,1.0,False,True,True,141,458,226,287,eos,eos,eos,False,False,False,300,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1266,,1.0,1.0,1.0,0.0,0.0,True,True,True,96,322,226,236,eos,eos,eos,False,False,False,204,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1267,,0.0,1.0,1.0,0.0,1.0,False,True,True,78,201,240,233,eos,eos,eos,False,False,False,183,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1268,,1.0,1.0,1.0,0.0,0.0,True,True,True,86,187,214,184,eos,eos,eos,False,False,False,142,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1269,,1.0,1.0,1.0,0.0,0.0,True,True,True,97,187,194,207,eos,eos,eos,False,False,False,176,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1270,,1.0,1.0,1.0,0.0,0.0,True,True,True,95,208,208,202,eos,eos,eos,False,False,False,169,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1271,,1.0,1.0,1.0,0.0,0.0,True,True,True,91,215,199,270,eos,eos,eos,False,False,False,233,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1272,,1.0,1.0,1.0,0.0,0.0,True,True,True,115,238,222,279,eos,eos,eos,False,False,False,266,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1273,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,92,233,233,320,eos,eos,eos,False,False,False,284,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1274,,1.0,1.0,1.0,0.0,0.0,True,True,True,92,225,208,195,eos,eos,eos,False,False,False,159,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1275,,1.0,1.0,1.0,0.0,0.0,True,True,True,110,205,191,187,eos,eos,eos,False,False,False,169,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1276,,1.0,0.0,0.0,0.0,-1.0,True,False,False,97,127,2048,252,eos,length,eos,False,True,False,221,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1277,,1.0,1.0,1.0,0.0,0.0,True,True,True,78,161,151,153,eos,eos,eos,False,False,False,103,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1278,,1.0,0.0,1.0,1.0,0.0,True,False,True,94,171,142,189,eos,eos,eos,False,False,False,155,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1279,,1.0,0.0,1.0,1.0,0.0,True,False,True,117,268,248,361,eos,eos,eos,False,False,False,350,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1280,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,135,175,136,eos,eos,eos,False,False,False,95,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1281,,1.0,1.0,1.0,0.0,0.0,True,True,True,81,285,218,223,eos,eos,eos,False,False,False,176,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1282,,0.0,1.0,0.0,-1.0,0.0,False,True,False,105,276,341,341,eos,eos,eos,False,False,False,318,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1283,,1.0,1.0,1.0,0.0,0.0,True,True,True,86,203,225,203,eos,eos,eos,False,False,False,161,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
