kv_type,metric,task,layer,kv_head,count,contrib,weighted_mean
v,relative_candidate_benefit,hotpotqa,15,4,96,-24.57321075881468,-0.2559709454043196
v,relative_candidate_benefit,hotpotqa,15,5,96,-3.259415474358029,-0.0339522445245628
v,relative_candidate_benefit,hotpotqa,15,6,96,-35.21931681631161,-0.36686788350324595
v,relative_candidate_benefit,hotpotqa,15,7,96,-203.1346433736501,-2.115985868475522
v,relative_candidate_benefit,hotpotqa,16,0,96,-22.18925983186039,-0.23113812324854574
v,relative_candidate_benefit,hotpotqa,16,1,96,-59.376241314260405,-0.6185025136902126
v,relative_candidate_benefit,hotpotqa,16,2,96,11.445977107405941,0.11922892820214522
v,relative_candidate_benefit,hotpotqa,16,3,96,-6.274973283607235,-0.06536430503757536
v,relative_candidate_benefit,hotpotqa,16,4,96,-97.92755604866427,-1.0200787088402528
v,relative_candidate_benefit,hotpotqa,16,5,96,-3359.4428036590684,-34.99419587144863
v,relative_candidate_benefit,hotpotqa,16,6,96,-74.48215677367592,-0.7758557997257909
v,relative_candidate_benefit,hotpotqa,16,7,96,-3.3645231228828667,-0.0350471158633632
v,relative_candidate_benefit,hotpotqa,17,0,96,-6.220569591277187,-0.06479759990913736
v,relative_candidate_benefit,hotpotqa,17,1,96,-72.19834814844106,-0.752066126546261
v,relative_candidate_benefit,hotpotqa,17,2,96,-69.8214824463568,-0.7273071088162166
v,relative_candidate_benefit,hotpotqa,17,3,96,-99.75879564111555,-1.0391541212616204
v,relative_candidate_benefit,hotpotqa,17,4,96,-209.39907810887402,-2.181240396967438
v,relative_candidate_benefit,hotpotqa,17,5,96,-96.54118417803528,-1.0056373351878676
v,relative_candidate_benefit,hotpotqa,17,6,96,8.656252535674929,0.09016929724661384
v,relative_candidate_benefit,hotpotqa,17,7,96,-17.072282325617188,-0.17783627422517903
v,relative_candidate_benefit,hotpotqa,18,0,96,-259.13598804451664,-2.6993332087970483
v,relative_candidate_benefit,hotpotqa,18,1,96,-319.62188995553447,-3.3293946870368174
v,relative_candidate_benefit,hotpotqa,18,2,96,-31.792461440553925,-0.3311714733391034
v,relative_candidate_benefit,hotpotqa,18,3,96,1.548397002683485,0.016129135444619636
v,relative_candidate_benefit,hotpotqa,18,4,96,-33.885670186558315,-0.3529757311099824
v,relative_candidate_benefit,hotpotqa,18,5,96,-340.75904656111817,-3.5495734016783143
v,relative_candidate_benefit,hotpotqa,18,6,96,-83.47228199430663,-0.8695029374406941
v,relative_candidate_benefit,hotpotqa,18,7,96,-227.551530210472,-2.370328439692417
v,relative_candidate_benefit,hotpotqa,19,0,96,-365.9388064541904,-3.81186256723115
v,relative_candidate_benefit,hotpotqa,19,1,96,-204.91521683877562,-2.134533508737246
v,relative_candidate_benefit,hotpotqa,19,2,96,-180.41107855165663,-1.8792820682464233
v,relative_candidate_benefit,hotpotqa,19,3,96,-367.8314080214552,-3.8315771668901584
v,relative_candidate_benefit,hotpotqa,19,4,96,-163.84417930965074,-1.7067102011421953
v,relative_candidate_benefit,hotpotqa,19,5,96,-238.27361551040326,-2.4820168282333674
v,relative_candidate_benefit,hotpotqa,19,6,96,-180.53392344106663,-1.8805617025111108
v,relative_candidate_benefit,hotpotqa,19,7,96,-119.76193873798256,-1.2475201951873183
v,relative_candidate_benefit,hotpotqa,20,0,96,-616.1958470843742,-6.418706740462231
v,relative_candidate_benefit,hotpotqa,20,1,96,-238.87071299386662,-2.4882365936861106
v,relative_candidate_benefit,hotpotqa,20,2,96,-269.39068947456934,-2.8061530153600973
v,relative_candidate_benefit,hotpotqa,20,3,96,-66.34345108016961,-0.6910776154184335
v,relative_candidate_benefit,hotpotqa,20,4,96,-1644.267746398131,-17.127789024980533
v,relative_candidate_benefit,hotpotqa,20,5,96,-209.03749180133485,-2.1774738729305714
v,relative_candidate_benefit,hotpotqa,20,6,96,-69.50147686108897,-0.7239737173030102
v,relative_candidate_benefit,hotpotqa,20,7,96,-15.58544387877055,-0.1623483737371932
v,relative_candidate_benefit,hotpotqa,21,0,96,-301.93836464232976,-3.145191298357602
v,relative_candidate_benefit,hotpotqa,21,1,96,-197.71845314910684,-2.059567220303196
v,relative_candidate_benefit,hotpotqa,21,2,96,-136.3060498804752,-1.41985468625495
v,relative_candidate_benefit,hotpotqa,21,3,96,-32.180639760019915,-0.33521499750020745
v,relative_candidate_benefit,hotpotqa,21,4,96,-232.5141033066575,-2.4220219094443487
v,relative_candidate_benefit,hotpotqa,21,5,96,-247.59156842069387,-2.5790788377155613
v,relative_candidate_benefit,hotpotqa,21,6,96,-348.1227649966876,-3.626278802048829
v,relative_candidate_benefit,hotpotqa,21,7,96,-759.8793061386295,-7.9154094389440575
v,relative_candidate_benefit,hotpotqa,22,0,96,-630.9868195710102,-6.572779370531356
v,relative_candidate_benefit,hotpotqa,22,1,96,-658.198827440298,-6.856237785836438
v,relative_candidate_benefit,hotpotqa,22,2,96,-166.1351510417329,-1.730574490018051
v,relative_candidate_benefit,hotpotqa,22,3,96,-117.20873196313792,-1.2209242912826868
v,relative_candidate_benefit,hotpotqa,22,4,96,-76.23553001504052,-0.7941201043233388
v,relative_candidate_benefit,hotpotqa,22,5,96,-381.415463625451,-3.9730777460984483
v,relative_candidate_benefit,hotpotqa,22,6,96,-90.9191746691366,-0.9470747361368396
v,relative_candidate_benefit,hotpotqa,22,7,96,-229.12166544643523,-2.3866840150670336
v,relative_candidate_benefit,hotpotqa,23,0,96,-378.3357709917929,-3.9409976144978427
v,relative_candidate_benefit,hotpotqa,23,1,96,-1681.431022964558,-17.514906489214145
v,relative_candidate_benefit,hotpotqa,23,2,96,-114.90377344277984,-1.1969143066956234
v,relative_candidate_benefit,hotpotqa,23,3,96,-805.9000642672022,-8.394792336116689
v,relative_candidate_benefit,hotpotqa,23,4,96,-310.7438448215233,-3.236915050224201
v,relative_candidate_benefit,hotpotqa,23,5,96,-569.3075221973442,-5.930286689555668
v,relative_candidate_benefit,hotpotqa,23,6,96,-480.02173219472223,-5.000226377028357
v,relative_candidate_benefit,hotpotqa,23,7,96,-334.3573264928579,-3.4828888176339365
v,relative_candidate_benefit,hotpotqa,24,0,96,-120.16034672508994,-1.2516702783863536
v,relative_candidate_benefit,hotpotqa,24,1,96,-985.8926216303706,-10.269714808649693
v,relative_candidate_benefit,hotpotqa,24,2,96,-231.88619423717176,-2.415481189970539
v,relative_candidate_benefit,hotpotqa,24,3,96,-107.23731067182453,-1.1170553194981723
v,relative_candidate_benefit,hotpotqa,24,4,96,-676.9441851860815,-7.051501929021683
v,relative_candidate_benefit,hotpotqa,24,5,96,-250.57052114755132,-2.610109595286993
v,relative_candidate_benefit,hotpotqa,24,6,96,-245.41582618364038,-2.5564148560795874
v,relative_candidate_benefit,hotpotqa,24,7,96,-143.994809747909,-1.499945934874052
v,relative_candidate_benefit,hotpotqa,25,0,96,-282.4519716210371,-2.9422080377191366
v,relative_candidate_benefit,hotpotqa,25,1,96,-710.6398562166538,-7.402498502256811
v,relative_candidate_benefit,hotpotqa,25,2,96,-353.22601917619454,-3.6794376997520266
v,relative_candidate_benefit,hotpotqa,25,3,96,-861.9899322355247,-8.97906179412005
v,relative_candidate_benefit,hotpotqa,25,4,96,-174.8792003516743,-1.8216583369966075
v,relative_candidate_benefit,hotpotqa,25,5,96,-44.65947839598846,-0.4652028999582131
v,relative_candidate_benefit,hotpotqa,25,6,96,-563.3465927509853,-5.86819367448943
v,relative_candidate_benefit,hotpotqa,25,7,96,-326.40985507470543,-3.4001026570281816
v,relative_candidate_benefit,hotpotqa,26,0,96,-168.6670746819006,-1.7569486946031312
v,relative_candidate_benefit,hotpotqa,26,1,96,-284.61839356662455,-2.9647749329856725
v,relative_candidate_benefit,hotpotqa,26,2,96,23.919096301504915,0.2491572531406762
v,relative_candidate_benefit,hotpotqa,26,3,96,-1324.700413680025,-13.798962642500259
v,relative_candidate_benefit,hotpotqa,26,4,96,-220.79183442279566,-2.2999149419041216
v,relative_candidate_benefit,hotpotqa,26,5,96,-3.4427762486483164,-0.03586225259008663
v,relative_candidate_benefit,hotpotqa,26,6,96,-175.14675395369864,-1.8244453536843608
v,relative_candidate_benefit,hotpotqa,26,7,96,-572.2164182174566,-5.960587689765173
v,relative_candidate_benefit,hotpotqa,27,0,96,-774.2969702831004,-8.065593440448962
v,relative_candidate_benefit,hotpotqa,27,1,96,-507.42704281753157,-5.285698362682621
v,relative_candidate_benefit,hotpotqa,27,2,96,-166.16019305665694,-1.7308353443401765
v,relative_candidate_benefit,hotpotqa,27,3,96,-296.31726804461323,-3.0866382087980546
v,relative_candidate_benefit,hotpotqa,27,4,96,-59.04178070418009,-0.6150185490018759
v,relative_candidate_benefit,hotpotqa,27,5,96,-210.86142050394204,-2.1964731302493963
v,relative_candidate_benefit,hotpotqa,27,6,96,-207.78216502042412,-2.1643975522960845
v,relative_candidate_benefit,hotpotqa,27,7,96,-694.9543799990629,-7.2391081249902385
v,relative_candidate_benefit,hotpotqa,28,0,96,-25.00001973412163,-0.26041687223043364
v,relative_candidate_benefit,hotpotqa,28,1,96,-401.8724772309707,-4.1861716378226115
v,relative_candidate_benefit,hotpotqa,28,2,96,-24.79138620743976,-0.2582436063274975
v,relative_candidate_benefit,hotpotqa,28,3,96,-269.81449640438257,-2.810567670878985
v,relative_candidate_benefit,hotpotqa,28,4,96,-643.474424640716,-6.702858590007459
v,relative_candidate_benefit,hotpotqa,28,5,96,-18.959914486871913,-0.1974991092382491
v,relative_candidate_benefit,hotpotqa,28,6,96,-123.93003531165394,-1.2909378678297285
v,relative_candidate_benefit,hotpotqa,28,7,96,-115.37069279313594,-1.2017780499284993
v,relative_candidate_benefit,hotpotqa,29,0,96,-586.8137913209549,-6.112643659593281
v,relative_candidate_benefit,hotpotqa,29,1,96,-925.480542370539,-9.64042231635978
v,relative_candidate_benefit,hotpotqa,29,2,96,-223.35859769600336,-2.326652059333368
v,relative_candidate_benefit,hotpotqa,29,3,96,-1039.0428117810152,-10.823362622718909
v,relative_candidate_benefit,hotpotqa,29,4,96,-467.5458725386137,-4.870269505610559
v,relative_candidate_benefit,hotpotqa,29,5,96,-99.22989873885322,-1.0336447785297211
v,relative_candidate_benefit,hotpotqa,29,6,96,14.152597110695599,0.1474228865697458
v,relative_candidate_benefit,hotpotqa,29,7,96,3.7807397660682014,0.03938270589654377
v,relative_candidate_benefit,hotpotqa,30,0,96,-164.9170433317104,-1.71788586803865
v,relative_candidate_benefit,hotpotqa,30,1,96,31.39047098822911,0.3269840727940532
v,relative_candidate_benefit,hotpotqa,30,2,96,-90.4951164300038,-0.9426574628125396
v,relative_candidate_benefit,hotpotqa,30,3,96,-299.8548875053277,-3.1234884115138306
v,relative_candidate_benefit,hotpotqa,30,4,96,-20.84527108816065,-0.21713824050167344
v,relative_candidate_benefit,hotpotqa,30,5,96,-34.46639272196248,-0.35902492418710913
v,relative_candidate_benefit,hotpotqa,30,6,96,-70.23848070287966,-0.7316508406549964
v,relative_candidate_benefit,hotpotqa,30,7,96,-104.62271898592925,-1.089819989436763
v,relative_candidate_benefit,hotpotqa,31,0,96,-39.097929712193235,-0.4072701011686795
v,relative_candidate_benefit,hotpotqa,31,1,96,-142.25596449428002,-1.4818329634820835
v,relative_candidate_benefit,hotpotqa,31,2,96,-139.96345730256388,-1.4579526802350404
v,relative_candidate_benefit,hotpotqa,31,3,96,-0.9425785029497149,-0.009818526072392864
v,relative_candidate_benefit,hotpotqa,31,4,96,-370.35403610929967,-3.857854542805205
v,relative_candidate_benefit,hotpotqa,31,5,96,-283.621160954019,-2.954387093271031
v,relative_candidate_benefit,hotpotqa,31,6,96,-7.093319142571687,-0.07388874106845507
v,relative_candidate_benefit,hotpotqa,31,7,96,-50.99157819702019,-0.531162272885627
v,relative_candidate_benefit,passage_retrieval_en,0,0,96,45.20808237290607,0.47091752471777154
v,relative_candidate_benefit,passage_retrieval_en,0,1,96,10.62895442904875,0.11071827530259115
v,relative_candidate_benefit,passage_retrieval_en,0,2,96,31.81927898683678,0.3314508227795498
v,relative_candidate_benefit,passage_retrieval_en,0,3,96,5.373415336926339,0.05597307642631603
v,relative_candidate_benefit,passage_retrieval_en,0,4,96,2.4850660061859315,0.025886104231103452
v,relative_candidate_benefit,passage_retrieval_en,0,5,96,65.86189408754635,0.6860613967452744
v,relative_candidate_benefit,passage_retrieval_en,0,6,96,51.23955615181487,0.5337453765814049
v,relative_candidate_benefit,passage_retrieval_en,0,7,96,81.91700247020394,0.8533021090646243
v,relative_candidate_benefit,passage_retrieval_en,1,0,96,36.980810871086625,0.38521677990715236
v,relative_candidate_benefit,passage_retrieval_en,1,1,96,26.221755805229677,0.27314328963780915
v,relative_candidate_benefit,passage_retrieval_en,1,2,96,45.67126321499079,0.47574232515615406
v,relative_candidate_benefit,passage_retrieval_en,1,3,96,14.133623158906293,0.14722524123860722
v,relative_candidate_benefit,passage_retrieval_en,1,4,96,47.06992154706447,0.49031168278192155
v,relative_candidate_benefit,passage_retrieval_en,1,5,96,18.390163290919432,0.1915642009470774
v,relative_candidate_benefit,passage_retrieval_en,1,6,96,36.45167328239376,0.37970493002493505
v,relative_candidate_benefit,passage_retrieval_en,1,7,96,20.298991445902836,0.21144782756148786
v,relative_candidate_benefit,passage_retrieval_en,2,0,96,-272.0354049647891,-2.8337021350498866
v,relative_candidate_benefit,passage_retrieval_en,2,1,96,-41.43838835331947,-0.4316498786804111
v,relative_candidate_benefit,passage_retrieval_en,2,2,96,-192.41566405234684,-2.004329833878613
v,relative_candidate_benefit,passage_retrieval_en,2,3,96,-991.4362943248902,-10.327461399217606
v,relative_candidate_benefit,passage_retrieval_en,2,4,96,-611.417694065065,-6.3689343131777605
v,relative_candidate_benefit,passage_retrieval_en,2,5,96,-8580.351652568119,-89.37866304758457
v,relative_candidate_benefit,passage_retrieval_en,2,6,96,-1379.057177229877,-14.365178929477885
v,relative_candidate_benefit,passage_retrieval_en,2,7,96,-663.4602552647451,-6.911044325674428
v,relative_candidate_benefit,passage_retrieval_en,3,0,96,-139.47456852403462,-1.4528600887920273
v,relative_candidate_benefit,passage_retrieval_en,3,1,96,-2278.05355891457,-23.72972457202677
v,relative_candidate_benefit,passage_retrieval_en,3,2,96,-88.01958496203753,-0.9168706766878909
v,relative_candidate_benefit,passage_retrieval_en,3,3,96,3.5967339045014732,0.037465978171890346
v,relative_candidate_benefit,passage_retrieval_en,3,4,96,-1446.3685386061582,-15.066338943814147
v,relative_candidate_benefit,passage_retrieval_en,3,5,96,-172.59511183034215,-1.7978657482327307
v,relative_candidate_benefit,passage_retrieval_en,3,6,96,-23.051836227476826,-0.24012329403621693
v,relative_candidate_benefit,passage_retrieval_en,3,7,96,-56.60821602541694,-0.5896689169314264
v,relative_candidate_benefit,passage_retrieval_en,4,0,96,-483.33333331583077,-5.034722222039904
v,relative_candidate_benefit,passage_retrieval_en,4,1,96,-231.8116167740226,-2.4147043413960687
v,relative_candidate_benefit,passage_retrieval_en,4,2,96,-68.37435626033596,-0.7122328777118329
v,relative_candidate_benefit,passage_retrieval_en,4,3,96,-287.08026538474337,-2.9904194310910768
v,relative_candidate_benefit,passage_retrieval_en,4,4,96,-112.53021161845007,-1.172189704358855
v,relative_candidate_benefit,passage_retrieval_en,4,5,96,-56.879673155627316,-0.5924965953711179
v,relative_candidate_benefit,passage_retrieval_en,4,6,96,-232.68567281354672,-2.423809091807778
v,relative_candidate_benefit,passage_retrieval_en,4,7,96,-1939.5983179204825,-20.204149145005026
v,relative_candidate_benefit,passage_retrieval_en,5,0,96,-274.63932207135673,-2.8608262715766326
v,relative_candidate_benefit,passage_retrieval_en,5,1,96,-34.79317925548369,-0.36242895057795516
v,relative_candidate_benefit,passage_retrieval_en,5,2,96,-36.85562517118467,-0.38391276219984033
v,relative_candidate_benefit,passage_retrieval_en,5,3,96,9.087438775187502,0.09466082057486981
v,relative_candidate_benefit,passage_retrieval_en,5,4,96,-35.68109262175019,-0.37167804814323113
v,relative_candidate_benefit,passage_retrieval_en,5,5,96,-179.2806480275936,-1.8675067502874334
v,relative_candidate_benefit,passage_retrieval_en,5,6,96,-121.95871726147615,-1.2704033048070433
v,relative_candidate_benefit,passage_retrieval_en,5,7,96,-1549.408978256263,-16.139676856836072
v,relative_candidate_benefit,passage_retrieval_en,6,0,96,-174.18962526332882,-1.8144752631596752
v,relative_candidate_benefit,passage_retrieval_en,6,1,96,-93.86636690591163,-0.9777746552699128
v,relative_candidate_benefit,passage_retrieval_en,6,2,96,42.52917583882881,0.44301224832113345
v,relative_candidate_benefit,passage_retrieval_en,6,3,96,-164.2430874284461,-1.7108654940463135
v,relative_candidate_benefit,passage_retrieval_en,6,4,96,-2292.1971082695886,-23.877053211141547
v,relative_candidate_benefit,passage_retrieval_en,6,5,96,15.08649372088053,0.15715097625917218
v,relative_candidate_benefit,passage_retrieval_en,6,6,96,-332.30045507983107,-3.46146307374824
v,relative_candidate_benefit,passage_retrieval_en,6,7,96,-90.32642668922999,-0.9409002780128124
v,relative_candidate_benefit,passage_retrieval_en,7,0,96,-1.5317172831276338,-0.015955388365912853
v,relative_candidate_benefit,passage_retrieval_en,7,1,96,23.686749952807205,0.24673697867507505
v,relative_candidate_benefit,passage_retrieval_en,7,2,96,-95.59459484509043,-0.9957770296363586
v,relative_candidate_benefit,passage_retrieval_en,7,3,96,-70.77389298333517,-0.7372280519097414
v,relative_candidate_benefit,passage_retrieval_en,7,4,96,-60.083340314908476,-0.6258681282802966
v,relative_candidate_benefit,passage_retrieval_en,7,5,96,-29.6081668775082,-0.30841840497404377
v,relative_candidate_benefit,passage_retrieval_en,7,6,96,-49.57184662038535,-0.5163734022956807
v,relative_candidate_benefit,passage_retrieval_en,7,7,96,-59.24036341396963,-0.617087118895517
v,relative_candidate_benefit,passage_retrieval_en,8,0,96,-64.13790640764225,-0.6681031917462734
v,relative_candidate_benefit,passage_retrieval_en,8,1,96,16.95413070943999,0.17660552822333322
v,relative_candidate_benefit,passage_retrieval_en,8,2,96,35.97070959164825,0.3746948915796693
v,relative_candidate_benefit,passage_retrieval_en,8,3,96,-1.1666480696832426,-0.012152584059200444
v,relative_candidate_benefit,passage_retrieval_en,8,4,96,20.97173452880124,0.21845556800834623
v,relative_candidate_benefit,passage_retrieval_en,8,5,96,34.85926232577795,0.3631173158935203
v,relative_candidate_benefit,passage_retrieval_en,8,6,96,-6.742426121939072,-0.07023360543686534
v,relative_candidate_benefit,passage_retrieval_en,8,7,96,32.33230874903457,0.3367948828024434
v,relative_candidate_benefit,passage_retrieval_en,9,0,96,35.36956893357395,0.36843300972472864
v,relative_candidate_benefit,passage_retrieval_en,9,1,96,-78.78824442118935,-0.8207108793873891
v,relative_candidate_benefit,passage_retrieval_en,9,2,96,32.527223036492536,0.3388252399634639
v,relative_candidate_benefit,passage_retrieval_en,9,3,96,-12.177106691465832,-0.12684486136943576
v,relative_candidate_benefit,passage_retrieval_en,9,4,96,-12.979162263317964,-0.13519960690956212
