path	git_status	category	approx_diff_size	likely_originating_task	scientific_system_purpose	should_commit	proposed_commit_group	reason	file_type	bytes
reports/system_step1_layer0_kpath_forensic_v1/operator_boundary_comparison.md	??	FINAL_REPORT	911 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	911
reports/system_step1_layer0_kpath_forensic_v1/peer_content_fixed_shape_oracle.json	??	FINAL_REPORT	575 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	575
reports/system_step1_layer0_kpath_forensic_v1/preflight.json	??	FINAL_REPORT	9808 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	9808
reports/system_step1_layer0_kpath_forensic_v1/raw_projection_comparison.json	??	FINAL_REPORT	1579 bytes	recent K ownership forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1579
reports/system_step1_layer0_kpath_forensic_v1/rmsnorm_batch_shape_oracle.json	??	FINAL_REPORT	1113 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1113
reports/system_step1_layer0_kpath_forensic_v1/root_cause_evidence.md	??	FINAL_REPORT	380 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (356)	380
reports/system_v_causal_importance_forensic_v1/attention_golden_oracle.json	??	FINAL_REPORT	170 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	170
reports/system_v_causal_importance_forensic_v1/attention_input_comparison.json	??	FINAL_REPORT	1040 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1040
reports/system_v_causal_importance_forensic_v1/attention_logits_comparison.json	??	FINAL_REPORT	220 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	220
reports/system_v_causal_importance_forensic_v1/attention_probs_comparison.json	??	FINAL_REPORT	755 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	755
reports/system_v_causal_importance_forensic_v1/batch_row_reorder_oracle.json	??	FINAL_REPORT	733 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	733
reports/system_v_causal_importance_forensic_v1/current_worktree_fix_state.md	??	FINAL_REPORT	276 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	276
reports/system_v_causal_importance_forensic_v1/direct_input_manifest.json	??	FINAL_REPORT	300 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	300
reports/system_v_causal_importance_forensic_v1/environment.md	??	FINAL_REPORT	498 bytes	batch-invariant K projection	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	498
reports/system_v_causal_importance_forensic_v1/existing_bi_qproj_oracle.json	??	FINAL_REPORT	146 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	146
reports/system_v_causal_importance_forensic_v1/final_gate.json	??	FINAL_REPORT	880 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	880
reports/system_v_causal_importance_forensic_v1/golden_importance_update_oracle.json	??	FINAL_REPORT	1179 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1179
reports/system_v_causal_importance_forensic_v1/importance_addressing_audit.md	??	FINAL_REPORT	1825 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	1825
reports/system_v_causal_importance_forensic_v1/importance_metadata_comparison.json	??	FINAL_REPORT	2948 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2948
reports/system_v_causal_importance_forensic_v1/instant_importance_signal_comparison.json	??	FINAL_REPORT	667 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	667
reports/system_v_causal_importance_forensic_v1/peer_content_oracle.json	??	FINAL_REPORT	746 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	746
reports/system_v_causal_importance_forensic_v1/peer_length_oracle.json	??	FINAL_REPORT	2277 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2277
reports/system_v_causal_importance_forensic_v1/preflight.json	??	FINAL_REPORT	1936 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1936
reports/system_v_causal_importance_forensic_v1/previous_importance_comparison.json	??	FINAL_REPORT	423 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	423
reports/system_v_causal_importance_forensic_v1/pytest.md	??	FINAL_REPORT	192 bytes	batch-invariant K projection	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	192
reports/system_v_causal_importance_forensic_v1/q_path_comparison.json	??	FINAL_REPORT	1752 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1752
reports/system_v_causal_importance_forensic_v1/qproj_batch_shape_oracle.json	??	FINAL_REPORT	100 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	100
reports/system_v_causal_importance_forensic_v1/root_cause_evidence.md	??	FINAL_REPORT	621 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	621
reports/system_v_causal_importance_forensic_v1/v_causal_importance_call_graph.md	??	FINAL_REPORT	475 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (440)	475
reports/system_v_causal_importance_forensic_v1/v_causal_importance_update_contract.md	??	FINAL_REPORT	404 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (364)	404
reports/system_v_causal_importance_ragged_mapping_fix_v1/b2_16step_postfix.json	??	FINAL_REPORT	1925 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1925
reports/system_v_causal_importance_ragged_mapping_fix_v1/b2_16step_postfix.md	??	FINAL_REPORT	348 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	348
reports/system_v_causal_importance_ragged_mapping_fix_v1/b2_reorder_postfix.json	??	FINAL_REPORT	104 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	104
reports/system_v_causal_importance_ragged_mapping_fix_v1/b4_postfix.json	??	FINAL_REPORT	499 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	499
reports/system_v_causal_importance_ragged_mapping_fix_v1/b4_postfix.md	??	FINAL_REPORT	343 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	343
reports/system_v_causal_importance_ragged_mapping_fix_v1/before_fix_mapping.md	??	FINAL_REPORT	387 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (364)	387
reports/system_v_causal_importance_ragged_mapping_fix_v1/environment.md	??	FINAL_REPORT	424 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	424
reports/system_v_causal_importance_ragged_mapping_fix_v1/final_gate.json	??	FINAL_REPORT	2645 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2645
reports/system_v_causal_importance_ragged_mapping_fix_v1/golden_update_postfix.json	??	FINAL_REPORT	1179 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1179
reports/system_v_causal_importance_ragged_mapping_fix_v1/independent_flush_postfix.json	??	FINAL_REPORT	186 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	186
reports/system_v_causal_importance_ragged_mapping_fix_v1/logical_index_contract.md	??	FINAL_REPORT	670 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (588)	670
reports/system_v_causal_importance_ragged_mapping_fix_v1/mapping_unit_tests.json	??	FINAL_REPORT	241 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	241
reports/system_v_causal_importance_ragged_mapping_fix_v1/peer_content_postfix.json	??	FINAL_REPORT	746 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	746
reports/system_v_causal_importance_ragged_mapping_fix_v1/peer_length_postfix.json	??	FINAL_REPORT	2277 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2277
reports/system_v_causal_importance_ragged_mapping_fix_v1/physical_segment_layout.md	??	FINAL_REPORT	786 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (388)	786
reports/system_v_causal_importance_ragged_mapping_fix_v1/preflight.json	??	FINAL_REPORT	3629 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	3629
reports/system_v_causal_importance_ragged_mapping_fix_v1/production_fix.md	??	FINAL_REPORT	495 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	495
reports/system_v_causal_importance_ragged_mapping_fix_v1/regression_summary.md	??	FINAL_REPORT	273 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	273
reports/system_v_causal_importance_ragged_mapping_fix_v1/reorder_postfix.json	??	FINAL_REPORT	733 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	733
reports/system_v_causal_importance_ragged_mapping_fix_v1/segment_mapping_tests.json	??	FINAL_REPORT	221 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	221
reports/system_v_causal_importance_ragged_mapping_fix_v1/step1_layer0_postfix.json	??	FINAL_REPORT	315 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	315
